公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
三易科技,前端开发工程师,8k-10k·13薪,"移动互联网,消费生活 天使轮 15-50人",经验1-3年 本科,“拒绝996 福利超全 氛围轻松”,工具软件 企业服务 移动端 Vue webpack ,[中大]
三易科技,前端开发工程师,10k-15k·13薪,"移动互联网,消费生活 天使轮 15-50人",经验3-5年 本科,“同事逗 氛围轻松 拒绝996”,工具软件 Web前端 Vue React webpack ,[中大]
有米科技,前端工程师,15k-25k,广告营销 上市公司 150-500人,经验不限 本科,"“扁平化管理,优秀团队,双休,带薪年假”",移动互联网 广告营销 前端开发 ,[大学城]
广东亿迅,前端开发实习生,1k-2k,通讯电子 不需要融资 2000人以上,经验应届毕业生 本科,“大平台 环境好”,HTML5 ,[海珠区]
广州车行易,前端开发实习生,2k-3k,"移动互联网,电商 B轮 150-500人",经验应届毕业生 本科,“一线江景、地铁周边、交通餐补，六险一金”,移动端 前端开发 Hybird React native ,[海珠区]
国工信机器人,web前端开发工程师,4k-8k,"其他,人工智能 不需要融资 15-50人",经验1-3年 大专,“发展空间大”,jQuery 前端开发 Web前端 ,[番禺区]
雷猴软件开发有限公司,前端开发工程师,10k-15k·13薪,移动互联网 不需要融资 50-150人,经验1-3年 本科,“年轻团队”,移动互联网 前端开发 移动端 Vue ,[天河北]
北明数科,前端开发工程师,10k-20k·13薪,移动互联网 不需要融资 150-500人,经验3-5年 本科,“六险一金、带薪年假、班车餐补”,企业服务 前端开发 Web前端 Vue ,[天河区]
软博,web前端开发工程师,5k-8k,"数据服务,其他 未融资 少于15人",经验1-3年 本科,“周末双休、五险一金、技能培训、岗位晋升”,HTML Web前端 ,[沙头]
盈泰财富云,前端开发工程师,13k-25k·13薪,"移动互联网,金融 A轮 500-2000人",经验应届毕业生 本科,“薪资福利优厚”,游戏 体育 Flutter Web前端 前端开发 移动端 ,[海珠区]
诚迈信息,前端开发工程师,10k-20k,软件开发 上市公司 150-500人,经验1-3年 本科,“餐补、月度团建、13薪”,HTML CSS Vue ,[黄埔区]
小礼鱼,移动web前端开发工程师,9k-14k,"电商,VR丨AR 天使轮 50-150人",经验3-5年 不限,“五险一金 单休”,电商 新零售 移动端 Web前端 jQuery Vue ,[番禺区]
天创时尚鞋业,前端开发工程师,11k-18k·13薪,"电商,其他 上市公司 2000人以上",经验3-5年 本科,“周末双休、提供食宿”,新零售 React Angular ES6 TypeScript ,[南沙区]
新泰,Html5前端开发工程师,8k-11k,软件开发 天使轮 15-50人,经验3-5年 本科,“研发团队，双休，法定假日，节日福利”,Vue HTML Javascript CSS ,[黄埔区]
广州市果肉教育科技有限公司,前端开发工程师,10k-20k·13薪,"移动互联网,教育 不需要融资 500-2000人",经验3-5年 本科,“周末双休，包吃，发展前景好，精英荟萃”,Web前端 Vue React Node.js ,[岭南]
