公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
建易建设,软件测试工程师,5k-10k,软件开发 不需要融资 50-150人,经验1-3年 本科,“朝九晚五双休节假日体检餐补通讯补节日福利”,测试 ,[近江]
博彦科技,java开发工程师,8k-13k,"移动互联网,电商 上市公司 2000人以上",经验1-3年 本科,“华东院大型国企，项目稳定平台优质。”,Java 企业软件 前端开发 ,[余杭区]
电魂网络,u3d游戏客户端,15k-30k,游戏 上市公司 500-2000人,经验3-5年 本科,“免息车房贷 六险一金 旅游基金 丰厚奖金”,游戏 Unity3d ,[西兴]
九捷,.net开发工程师,6k-10k,其他 不需要融资 150-500人,经验1-3年 大专,"“带薪年假,项目提成,国内外旅游,五险一金”",软件开发 架构师 ,[下沙]
科强智控,.net开发工程师,7k-12k,移动互联网 不需要融资 50-150人,经验1-3年 大专,“双休 年底奖金 出差补贴”,C#/.NET .NET 后端 ,[和睦]
美国道富,.Net Developer,12k-16k,金融 上市公司 2000人以上,经验3-5年 本科,"“五险一金,免费班车,年终奖金,定期体检”",C#/.NET ,[西湖区]
指尖跳动,小游戏开发,10k-15k,游戏 不需要融资 少于15人,经验1-3年 大专,“不打卡工作时间灵活、法定节假日、五险一金”,游戏 Unity3d COCOS2D-X ,[余杭区]
功夫贷,高级前端开发工程师,25k-35k,"移动互联网,金融 A轮 150-500人",经验5-10年 本科,“双休、五险一金、午餐补助、带薪年假”,CSS Javascript Node.js Web前端 ,[西溪]
飞时达软件,webgis,8k-12k,"企业服务,软件开发 不需要融资 50-150人",经验1-3年 本科,“14薪 年终奖 带薪年假 弹性时间”,地图 企业服务 前端开发 Web前端 Angularjs ,[西溪]
视感科技,U3D开发工程师,15k-20k,"移动互联网,硬件 A轮 50-150人",经验3-5年 本科,“五险一金、优秀团队、双休、团建”,视频 音乐 Unity3d C/C++ 前端开发 移动端 ,[西溪]
竟学软件,.net后端工程师,10k-20k,"教育,移动互联网 未融资 少于15人",经验不限 本科,“五险+福利”,教育 C#/.NET 后端 ,[长河]
码虫网络,客户端开发,16k-20k,"电商,游戏 A轮 150-500人",经验3-5年 大专,“五险”,Unity3d ,[西溪]
闲米网络,微信小游戏客户端开发,7k-10k,"游戏,软件开发 天使轮 15-50人",经验1-3年 不限,“五险一金 双休 年假 项目奖励”,前端开发 Unity3d ,[西溪]
承前医数,.net开发工程师（初级）,5k-8k,"软件开发,物联网 未融资 15-50人",经验1-3年 大专,“五险一金 周末双休 餐饮补贴”,MySQL .NET C# 后端 ,[西兴]
沃野计算机服务,APP后台技术维护,5k-7k,"电商,消费生活 未融资 15-50人",经验1-3年 本科,“团队负责人 五险一金 出国旅游”,后端 平台 ,[下沙]
睿琪软件,软件测试实习生,3k-4k,数据服务 不需要融资 150-500人,经验应届毕业生 本科,"“弹性工作,餐饮补贴,零食茶饮”",测试 功能测试 ,[浦沿]
杭州翰臣科技有限公司,.NET程序员,10k-20k,"移动互联网,企业服务 未融资 15-50人",经验1-3年 大专,“对于优秀人才，我们将提供丰厚的薪水”,后端 ,[西湖区]
远升个金,前端架构师,8k-12k,金融 不需要融资 150-500人,经验5-10年 本科,“前景广阔”,游戏 前端开发 ,[滨江区]
金蝶软件杭州分公司,ERP二次开发工程师,10k-12k,"企业服务,数据服务 上市公司 50-150人",经验1-3年 本科,“项目提成 企业管理”,ERP ,[三墩]
无端科技,交互动效设计师,23k-45k,游戏 C轮 150-500人,经验3-5年 不限,"“扁平管理,五险一金,周末双休,下午茶”",交互 ,[西湖区]
无端科技,引擎leader,50k-80k,游戏 C轮 150-500人,经验5-10年 本科,"“福利待遇好,奖金丰厚,工作氛围好”",游戏 ,[西湖区]
无端科技,U3D开发,15k-20k,游戏 C轮 150-500人,经验1-3年 本科,"“扁平管理,五险一金,周末双休”",游戏 Unity3d ,[西湖区]
无端科技,U3D开发工程师,20k-30k,游戏 C轮 150-500人,经验3-5年 本科,“发展空间大，技术氛围好，双休”,游戏 Unity3d 前端开发 ,[西湖区]
无端科技,高级游戏开发工程师,30k-45k,游戏 C轮 150-500人,经验3-5年 本科,"“福利待遇好,奖金丰厚,工作氛围好”",游戏 ,[西湖区]
博克软件,助理软件测试工程师,6k-8k,"移动互联网,电商 上市公司 50-150人",经验1-3年 本科,“五险一金；补充医疗保险；弹性工作时间；”,自动化测试 软件测试 功能测试 性能测试 ,[西兴]
TOP Network,U3D客户端工程师,15k-30k,"移动互联网,数据服务 B轮 50-150人",经验1-3年 大专,“技术牛，公司氛围好，奖金丰厚，福利多多”,移动端 Unity3d C/C++ ,[西湖区]
神兔网络,高级.net开发工程师,20k-30k·13薪,游戏 不需要融资 150-500人,经验3-5年 本科,“周末双休、五险一金、提供三餐、定期团建”,.NET C# ,[西湖区]
神兔网络,DBA,40k-50k·13薪,游戏 不需要融资 150-500人,经验5-10年 大专,“提供三餐、周末双休、园区班车、五险一金”,游戏 ,[西湖区]
精准学,Java技术专家,20k-30k,"移动互联网,教育 A轮 50-150人",经验5-10年 本科,“六险一金 双休 7天带薪年假”,移动互联网 ,[余杭区]
电魂网络,（急）资深Unity专家,20k-40k,游戏 上市公司 500-2000人,经验5-10年 本科,"“节日礼包,六险一金,绩效奖金”",Unity3d 前端开发 ,[滨江区]
微软（中国）有限公司,软件开发工程师,30k-60k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“弹性工作时间，国际化大平台”,后端 平台 Android 客户端 ,[四季青]
睿琪软件,软件测试实习生,3k-4k,数据服务 不需要融资 150-500人,经验应届毕业生 本科,"“弹性工作,餐饮补贴,零食茶饮”",自动化 ,[滨江区]
涂鸦智能,单片机开发工程师（自动化生产类）,10k-15k,"移动互联网,硬件 C轮 500-2000人",经验3-5年 本科,“五险一金、平台大”,移动互联网 ,[西湖区]
涂鸦智能,高级测试开发工程师,15k-26k,"移动互联网,硬件 C轮 500-2000人",经验3-5年 本科,“独角兽，行业前景好，五险一金，年终奖”,测试开发 测试 ,[西湖区]
字节跳动,游戏服务器开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验1-3年 本科,“六险一金，弹性工作，免费三餐，租房补贴”,后端开发 ,[江干区]
字节跳动,游戏主程序,25k-50k,文娱丨内容 C轮 2000人以上,经验不限 本科,“六险一金，弹性工作，免费三餐，租房补贴”,移动端 ,[江干区]
