公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
微创软件,Java开发工程师,14k-16k,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 本科,“弹性办公 大平台”,Java ,[中关村]
美团点评,Java高级开发工程师,30k-44k,消费生活 上市公司 2000人以上,经验3-5年 本科,“大厂，应用场景广泛，视觉相关”,Java ,[朝阳区]
联龙博通,Java工程师,15k-20k·13薪,"移动互联网,电商 D轮及以上 2000人以上",经验5-10年 大专,"“五险一金,节日福利,年终奖金,周末双休”",节日礼物 技能培训 带薪年假 绩效奖金 ,[海淀区]
联合天成,Java工程师,8k-15k,"金融,数据服务 A轮 15-50人",经验不限 硕士,"“免费下午茶,完善的福利,专业指导,潜力大”",Java 区块链 ,[中关村]
智蓝信息,java开发工程师,13k-25k,"企业服务,数据服务 不需要融资 150-500人",经验3-5年 本科,“办公环境好 大牛多”,Java ,[西城区]
酷划在线,java开发工程师,15k-25k,移动互联网 不需要融资 150-500人,经验3-5年 本科,“舒适工作环境 诱惑薪酬福利 良好文化氛围”,视频 移动互联网 MySQL Java ,[五道口]
步峰信息,java工程师,14k-24k,"移动互联网,企业服务 不需要融资 50-150人",经验3-5年 本科,“办公环境优雅，氛围轻松，位置交通便利。”,Java ,[海淀区]
维恩贝特,java开发工程师,10k-20k,电商 上市公司 500-2000人,经验3-5年 本科,“六险一金；定期体检”,Java ,[世纪城]
小辛便捷,java开发工程师,15k-30k,消费生活 A轮 50-150人,经验3-5年 大专,“扁平化管理，弹性工作，发展空间大”,电商 本地生活 后端 Java ,[牡丹园]
小辛便捷,java开发工程师,20k-35k,消费生活 A轮 50-150人,经验5-10年 本科,“扁平化管理，弹性工作，发展空间大”,电商 本地生活 ,[牡丹园]
北京中关村银行,高级java开发工程师,25k-50k,金融 不需要融资 150-500人,经验5-10年 本科,“团队有大牛、奖金、各种补助、节日福利”,Java 分布式 后端 ,[知春路]
北京中关村银行,java开发工程师,20k-40k,金融 不需要融资 150-500人,经验3-5年 本科,“团队有大牛、奖金、各种补助、节日福利”,Java 后端 分布式 ,[知春路]
顺圆科技,java,18k-30k,"社交,移动互联网 未融资 15-50人",经验3-5年 本科,“福利待遇好”,游戏 Python ,[西北旺]
华风爱科,Java开发工程师,15k-25k,"移动互联网,数据服务 不需要融资 15-50人",经验3-5年 本科,“中美气象**合作，技术够不够来了才知道”,大数据 移动互联网 后端 服务器端 J2EE 数据库 ,[白石桥]
欧非科技,高级java开发工程师,25k-45k,电商 B轮 500-2000人,经验5-10年 本科,“大平台；独栋办公；三餐免费”,后端 Java ,[王府井]
明日虫洞,java开发工程师,15k-30k,"移动互联网,数据服务 C轮 50-150人",经验3-5年 本科,“大牛团队 六险一金 租房补贴 弹性工作”,移动互联网 后端 Java Golang MySQL ,[中关村]
深圳金汇财富金融服务有限公司北京研发分公司,java开发工程师,10k-20k,"移动互联网,金融 不需要融资 15-50人",经验3-5年 本科,"“节日福利,年底双薪,季度年终奖,965”",后端 Java ,[公主坟]
龙猫数据,java开发工程师,15k-25k,"移动互联网,数据服务 B轮 50-150人",经验1年以下 本科,"“五险一金,年底双薪,补充医疗,免费健身”",Java ,[海淀区]
深圳金汇财富金融服务有限公司北京研发分公司,java开发工程师,8k-12k,"移动互联网,金融 不需要融资 15-50人",经验1-3年 本科,"“节日福利,团建活动,年底双薪,年终奖”",后端 ,[公主坟]
视野金融,JAVA开发工程师,12k-18k,"移动互联网,金融 A轮 50-150人",经验3-5年 本科,“五险一金，定期团建”,Java ,[知春路]
