公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
柠檬微趣,Unity3D开发工程师,25k-35k,"移动互联网,游戏 上市公司 150-500人",经验3-5年 本科,“技术氛围浓厚、扁平化管理、竞争力薪酬”,工具软件 移动互联网 Unity3d C/C++ ,[车公庄]
柠檬微趣,系统运维工程师,15k-25k·14薪,"移动互联网,游戏 上市公司 150-500人",经验不限 本科,“氛围活跃、轻松、扁平化管理”,Shell Linux K8s/Docker 系统运维 ,[车公庄]
QQ炫舞,3D引擎及工具链工程师,20k-40k,游戏 不需要融资 500-2000人,经验3-5年 本科,"“加班少,薪资待遇好,五险一金,中医就诊”",游戏 ,[雍和宫]
微创软件,Unity3d开发工程师,10k-12k,"企业服务,移动互联网 不需要融资 2000人以上",经验1-3年 本科,“弹性办公 大平台”,Unity3d ,[西北旺]
Fun Plus,u3d客户端,18k-25k·13薪,游戏 B轮 500-2000人,经验1-3年 本科,“扁平管理，无打卡制，加班补助”,游戏 移动互联网 Unity3d ,[中关村]
同和科技,c++开发工程师,20k-25k·13薪,移动互联网 未融资 150-500人,经验3-5年 本科,“双休”,智能硬件 C++ ,[西北旺]
美图公司,（2021届校招）PHP开发工程师-北京,10k-20k,硬件 上市公司 2000人以上,经验应届毕业生 本科,“大数据平台”,移动互联网 ,[海淀区]
美团点评,企平-客户端C++高级工程师,20k-30k,消费生活 上市公司 2000人以上,经验不限 不限,“大厂，团队氛围”,C/C++ ,[朝阳区]
创源微致,机器视觉应用工程师（北京）(J10409),10k-15k,移动互联网 不需要融资 50-150人,经验1-3年 本科,“智能制造 TOB 行业前景好”,信息安全 工具软件 应用软件测试 ,[西二旗]
创源微致,后端开发工程师(J10347),15k-25k,移动互联网 不需要融资 50-150人,经验5-10年 本科,“团队好 项目好 氛围好”,后端 Python 系统架构 ,[西二旗]
猿辅导,unity3d开发工程师,20k-30k·14薪,"移动互联网,教育 D轮及以上 2000人以上",经验3-5年 本科,“独角兽，技术大牛，地铁周边，福利优厚”,Unity3d ,[朝阳区]
格伦国际,u3d开发工程师,15k-30k,教育 C轮 150-500人,经验3-5年 本科,“高端大气上档次，低调奢华有内涵”,教育 ,[朝阳区]
微创软件,iOS开发工程师,10k-16k,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 本科,“五险一金 带薪年假 技术大牛 氛围好”,移动端 Swift ,[中关村]
博乐科技,u3d客户端,15k-30k,移动互联网 不需要融资 150-500人,经验不限 本科,“13薪+项目奖金+出国游+周末双休”,游戏 Unity3d ,[来广营]
顺圆科技,资深u3d客户端,25k-50k,"社交,移动互联网 未融资 15-50人",经验3-5年 不限,“平等公平透明，能力大于一切”,移动互联网 游戏 移动端 前端开发 Unity3d ,[西北旺]
猎豹移动,u3d工程师,18k-25k·14薪,"移动互联网,信息安全 上市公司 500-2000人",经验3-5年 本科,“七险一金、年终奖、双休、弹性工作制”,游戏 ,[朝阳区]
猎豹移动,高级U3D工程师,25k-35k·14薪,"移动互联网,信息安全 上市公司 500-2000人",经验5-10年 本科,“七险一金、年终奖、双休、弹性工作制”,游戏 前端开发 ,[朝阳区]
北京八维研修学院,.net高级讲师,15k-30k,教育 未融资 2000人以上,经验5-10年 本科,“五险一金 超长年假 节日福利”,.NET MySQL ,[上地]
北京中关村银行,高级工程师（Java Golang C++）,25k-50k,金融 不需要融资 150-500人,经验3-5年 硕士,“团队有大牛、奖金、各种补助、节日福利”,C++ Java Golang ,[知春路]
预远科技,高级python开发工程师,22k-33k,"移动互联网,金融 不需要融资 50-150人",经验5-10年 本科,“英国团队支持/灵活工作时间”,后端 ,[工体]
圣达龙翔,渗透测试工程师,25k-40k,"硬件,数据服务 不需要融资 150-500人",经验5-10年 本科,“稳定，年终奖丰厚”,安全测试 渗透测试 可靠性测试 ,[西二旗]
睿易教育,软件工程师,20k-35k,"教育,移动互联网 D轮及以上 150-500人",经验5-10年 本科,“行业竞争力强，企业发展稳定”,C#/.NET ASP HTML/CSS HTML5 ,[清河]
睿易教育,.Net高级开发工程师,15k-25k,"教育,移动互联网 D轮及以上 150-500人",经验5-10年 本科,“五险一金；福利完善；发展空间大”,大数据 移动互联网 后端 C#/.NET 全栈 ,[清河]
花椒直播,测试工程师实习生,4k-5k,社交 不需要融资 150-500人,经验不限 本科,“大平台，福利好，空间大”,测试开发 ,[望京]
花椒直播,高级测试开发工程师,15k-30k·14薪,社交 不需要融资 150-500人,经验3-5年 本科,“大平台，福利好，大牛多，成长快”,测试开发 ,[望京]
瞬联软件科技（北京）有限公司,LTE/5G 协议测试工程师,15k-25k·13薪,"移动互联网,企业服务 不需要融资 500-2000人",经验3-5年 本科,“五险一金 补充医疗 超长假期 每年调薪”,即时通讯 自动化测试 ,[朝阳区]
