公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
中付技术,java开发工程师,9k-15k,"数据服务,软件开发 不需要融资 15-50人",经验1-3年 本科,“五险一金 周末双休 公司氛围好”,支付 Java MySQL ,[南山区]
盛业资本,Java开发工程师,15k-25k,"金融,数据服务 上市公司 150-500人",经验3-5年 本科,“香港上市外企，福利齐全”,借贷 投资/融资 分布式 Java 后端 MySQL ,[福田区]
景瀚科技,java开发工程师,15k-20k,"移动互联网,游戏 未融资 15-50人",经验3-5年 本科,“氛围好 老板Nice 人性化管理 假期多”,移动互联网 后端 服务器端 Java ,[CBD]
光子跃动,Java高级开发工程师,15k-30k,金融 不需要融资 50-150人,经验3-5年 本科,“扁平化管理，领导好，福利好，弹性工作制”,移动互联网 金融 ,[南油]
沃通电子认证服务有限公司,java开发工程师,11k-22k,移动互联网 B轮 50-150人,经验不限 本科,"“提供早、中、晚餐，,绩效,年终 过节福利”",信息安全 移动互联网 MySQL 后端 ,[南山区]
多喜娃,java开发工程师,10k-15k,"医疗丨健康,消费生活 不需要融资 500-2000人",经验3-5年 本科,“母婴行业 包吃 双休”,电商 Java 数据库 分布式 ,[龙岗]
博奥特科技,java开发工程师,15k-25k,"移动互联网,金融 未融资 500-2000人",经验3-5年 本科,“五险一金 不加班”,Java JS Javascript J2EE ,[人民南]
博奥特科技,java开发工程师,12k-21k,"移动互联网,金融 未融资 500-2000人",经验1-3年 本科,“五险一金 不加班”,电商 金融 Java 分布式 ,[龙岗区]
安硕信息（amarsoft）,JAVA开发工程师,11k-20k,金融 上市公司 2000人以上,经验3-5年 本科,“上市公司 牛人带队 金融行业 福利健全”,金融 MySQL JS 全栈 软件开发 ,[上沙]
安硕信息（amarsoft）,JAVA开发工程师,9k-16k,金融 上市公司 2000人以上,经验1-3年 本科,“上市公司 牛人带队 金融行业 福利健全”,金融 Java 数据库 分布式 ,[车公庙]
云之家,高级java开发工程师,26k-40k,"移动互联网,企业服务 A轮 150-500人",经验5-10年 本科,"“发展空间大,精英团队,领导超好,精英管理”",后端 ,[南山区]
申朴信息,java开发工程师,11k-18k,金融 未融资 150-500人,经验3-5年 大专,“领导nice，餐补、年终奖，交通便利”,银行 ,[福田区]
深圳市盛达瑞智能科技有限公司,高级java开发工程师,18k-30k,"移动互联网,区块链 不需要融资 150-500人",经验5-10年 本科,“五险一金、周末双休、带薪年假、月度团建”,Javascript Java ,[西丽]
法本信息,java开发工程师,13k-18k,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 本科,“平台大，技术前沿，框架完整，交通便利，福利好”,移动互联网 金融 ,[福田区]
唯品会,Java开发工程师,20k-40k·18薪,电商 D轮及以上 500-2000人,经验3-5年 本科,“发展前景好”,Java ,[无]
深圳航信,java工程师,10k-20k,"信息安全,数据服务 上市公司 500-2000人",经验3-5年 本科,“五险一金 国企 领导好 氛围好”,大数据 移动互联网 后端 Java 软件开发 ,[下梅林]
深圳航信,高级java开发工程师,20k-30k,"信息安全,数据服务 上市公司 500-2000人",经验5-10年 本科,“五险一金 国企 领导好 氛围好”,企业服务 大数据 Java 后端 架构师 ,[下梅林]
深圳市比一比网络科技有限公司,java工程师,20k-30k,"电商,数据服务 B轮 50-150人",经验5-10年 本科,“双休、大数据、人工智能、五险一金”,Java ,[大冲]
析研科技,java开发工程师,7k-10k·13薪,教育 天使轮 15-50人,经验1-3年 本科,“社保 、奖金分红、额外假期、 定期培训”,Java ,[科技园]
羿海科技,java开发工程师,12k-18k,"移动互联网,企业服务 未融资 150-500人",经验3-5年 大专,“五险一金 年终奖金 节日礼物”,Java ,[龙华新区]
恒大高科技集团,高级JAVA开发工程师,25k-35k·13薪,"人工智能,物联网 未融资 500-2000人",经验5-10年 本科,“世界500强 福利好”,Java ,[科技园]
紫川软件,JAVA开发工程师,9k-15k,"电商,金融 不需要融资 500-2000人",经验3-5年 大专,“员工体检 周末双休 员工旅游”,物流 Java ,[新洲]
紫川软件,Java开发工程师,14k-20k,"电商,金融 不需要融资 500-2000人",经验5-10年 大专,“提供在行业中非常具有竞争力的薪水；”,物流 Java ,[新洲]
武汉佰钧成技术有限责任公司,Java开发工程师,30k-50k,移动互联网 不需要融资 2000人以上,经验5-10年 本科,“晋升空间大，入职缴纳六险一金”,Java 数据库 MySQL ,[龙华新区]
星宇辉程,java开发工程师,13k-19k,移动互联网 不需要融资 50-150人,经验3-5年 大专,“年终奖双休节日福利五险一金优员工秀奖”,互联网金融 银行 后端 分布式 Java Hadoop ,[上步]
海王星辰,java开发工程师,13k-18k·13薪,医疗丨健康 不需要融资 2000人以上,经验3-5年 本科,“五险一金、带薪年假、年终绩效奖、团队活动”,医疗健康 新零售 Java 分布式 数据库 ,[南山区]
海王星辰,java高级开发工程师,15k-23k,医疗丨健康 不需要融资 2000人以上,经验3-5年 本科,“五险一金、带薪年假、年终绩效奖、团队活动”,新零售 医疗健康 后端 中间件 ,[南山区]
深圳本牛科技,java开发工程师,20k-30k,"教育,硬件 A轮 150-500人",经验3-5年 本科,“五险一金 年度调薪 下午茶 弹性上班”,教育 硬件制造 后端 服务器端 分布式 ,[大冲]
维恩贝特,java开发工程师,13k-18k,电商 上市公司 500-2000人,经验3-5年 本科,“五险一金 绩效奖励 员工旅游 弹性工作”,Java ,[福田区]
Wisecard，慧卡科技,Java开发工程师,12k-24k,"信息安全,金融 未融资 15-50人",经验1-3年 本科,“稳定 发展 和谐的工作环境”,Java ,[科技园]
Wisecard，慧卡科技,Java高级开发工程师,12k-24k,"信息安全,金融 未融资 15-50人",经验1-3年 本科,“稳定 发展 和谐的工作环境”,Java ,[科技园]
金文网络,java开发工程师,12k-15k,"电商,数据服务 A轮 150-500人",经验3-5年 本科,“自主研发团队，国内最大私域流量电商平台”,电商 Java ,[南山区]
武汉佰钧成技术有限责任公司,java开发工程师,12k-15k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,"“周末双休,六险一金，带薪年假，节日福利”",金融 分布式 ,[福田区]
和美信息,高级java开发工程师,18k-28k·13薪,"金融,人工智能 不需要融资 500-2000人",经验5-10年 本科,“AI团队”,Java ,[科技园]
CLPS,java开发工程师,12k-15k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“发展前景 支付龙头”,金融 银行 Java ,[西丽]
一号互联,Java工程师,17k-30k,"移动互联网,硬件 不需要融资 150-500人",经验3-5年 本科,“AI智能”,后端 分布式 ,[大冲]
优必选科技,高级java开发工程师,20k-30k,"移动互联网,硬件 C轮 500-2000人",经验5-10年 本科,“团队氛围好、机器人、人工智能”,Java MySQL ,[南山区]
金证股份,Java开发工程师,13k-18k,金融 上市公司 2000人以上,经验1-3年 本科,“上市集团”,Java ,[科技园]
贺星贸易,java高级开发工程师,20k-35k·14薪,电商 未融资 15-50人,经验5-10年 本科,“薪资高，福利好，5天8小时，弹性制上班”,Java ,[沙井]
新超能数字,java开发工程师,15k-20k,移动互联网 / /,经验3-5年 本科,“纳斯达克上市集团旗下全资子公司”,移动互联网 ,[南山区]
长亮科技,java开发工程师,9k-15k,企业服务 上市公司 2000人以上,经验1-3年 本科,“五险一金 年休假 公司总部技术部”,移动互联网 互联网金融 Java ,[科技园]
长亮科技,java高级开发工程师,15k-25k,企业服务 上市公司 2000人以上,经验3-5年 本科,“六险一金 年休假 公司总部研发部”,互联网金融 Java Node.js MySQL ,[科技园]
易立德,java开发工程师,13k-22k,软件开发 不需要融资 500-2000人,经验3-5年 本科,“良好的办公环境，领导，同事，都很nice”,docker ,[坂田]
分享家,java开发工程师,10k-15k,"移动互联网,金融 不需要融资 150-500人",经验3-5年 本科,“五险一金，节日福利，生日礼金”,医疗健康 移动互联网 后端 ,[南山区]
深圳市城市屋超科技有限公司,Java开发工程师,15k-25k,"移动互联网,其他 未融资 150-500人",经验3-5年 本科,“高稳定、高成长、高收益。”,Java 分布式 ,[南山区]
深传互动,java开发工程师,8k-13k·13薪,"移动互联网,广告营销 未融资 50-150人",经验1-3年 本科,“JAVA开发 后端开发 中级工程师”,广告营销 Java PHP Python ,[清水河]
思迪信息,Java开发工程师,10k-15k,"移动互联网,金融 未融资 500-2000人",经验1-3年 本科,"“6险1金,团建旅游,过节福利”",J2EE 后端 ,[深圳湾]
坎德拉,java开发工程师,15k-25k,"硬件,移动互联网 A轮 150-500人",经验3-5年 本科,“五险一金”,Java docker ,[南山区]
普铭智能,java开发工程师,12k-18k,消费生活 天使轮 50-150人,经验3-5年 本科,“五险”,Java C++ ,[龙华新区]
普铭智能,java高级开发工程师,12k-20k,消费生活 天使轮 50-150人,经验3-5年 本科,“五险”,云计算 ,[龙华新区]
WIMI LENDING++,高级JAVA开发工程师,16k-30k,"移动互联网,金融 A轮 50-150人",经验3-5年 本科,"“初创期权,扁平化,地铁周边,年终分红”",Java ,[深圳湾]
WIMI LENDING++,JAVA开发工程师,13k-20k,"移动互联网,金融 A轮 50-150人",经验3-5年 本科,"“大牛聚集地,扁平化管理,年轻活力”",后端 ,[深圳湾]
联龙博通,java工程师,12k-16k·13薪,"移动互联网,电商 D轮及以上 2000人以上",经验3-5年 本科,“发展前景大 平台好”,Java MySQL ,[南山区]
Gridsum 国双,高级Java开发工程师,15k-30k,"数据服务,企业服务 上市公司 500-2000人",经验5-10年 本科,“上市公司 前景佳 氛围好 牛人多”,云计算 大数据 Java MySQL 分布式 ,[岗厦]
敦煌网,java工程师,20k-30k,电商 D轮及以上 500-2000人,经验3-5年 本科,“大公司”,电商 Java ,[福田区]
安巽科技,java开发工程师,15k-20k·13薪,信息安全 不需要融资 50-150人,经验3-5年 本科,“扁平化管理，周末双休，弹性上班”,信息安全 Java ,[科技园]
金证股份,java开发工程师,15k-30k,金融 上市公司 2000人以上,经验3-5年 本科,“团队实力强 文化氛围佳”,金融 证券/期货 Java ,[大冲]
Gridsum 国双,Java开发工程师,15k-22k,"数据服务,企业服务 上市公司 500-2000人",经验3-5年 本科,“上市公司 前景佳 氛围好 牛人多”,云计算 大数据 Java MySQL 数据库 软件开发 ,[岗厦]
安巽科技,java开发工程师,15k-20k·13薪,信息安全 不需要融资 50-150人,经验3-5年 本科,“扁平化管理，周末双休，弹性上班”,信息安全 Java ,[科技园]
金证股份,java开发工程师,15k-30k,金融 上市公司 2000人以上,经验3-5年 本科,“团队实力强 文化氛围佳”,金融 证券/期货 Java ,[大冲]
Gridsum 国双,Java开发工程师,15k-22k,"数据服务,企业服务 上市公司 500-2000人",经验3-5年 本科,“上市公司 前景佳 氛围好 牛人多”,云计算 大数据 Java MySQL 数据库 软件开发 ,[岗厦]
法本信息,java开发工程师,13k-20k·13薪,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“季度奖金 年终奖 朝九晚六 周末双休”,电商 Java ,[科技园]
芥舟科技,java高级开发工程师,20k-35k,电商 A轮 50-150人,经验5-10年 本科,“朝阳行业 发展潜力大 跨境电商”,Java 后端 数据库 分布式 ,[南山区]
芥舟科技,java开发工程师,15k-20k,电商 A轮 50-150人,经验3-5年 本科,“朝阳行业 发展潜力大 跨境电商”,电商 Java ,[南山区]
TechSure,java开发工程师,9k-18k,企业服务 A轮 50-150人,经验3-5年 不限,"“技术大牛,技术全栈”",Java ,[大冲]
