公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
人民日报媒体技术,前端开发工程师,6k-8k,移动互联网 未融资 150-500人,经验1年以下 大专,"“六险一金,带薪年假,定期体检,年终奖”",jQuery Vue Javascript ,[水碓子]
好未来,前端架构师,40k-70k,教育 上市公司 2000人以上,经验5-10年 本科,“大平台、好福利、大牛云集”,教育 前端开发 Vue ,[回龙观]
音遇,前端开发工程师,13k-25k,"移动互联网,社交 B轮 150-500人",经验1-3年 本科,“氛围好 发展快”,前端开发 HTML5 Javascript CSS ,[望京]
乐约健康,前端工程师,20k-25k,"移动互联网,医疗丨健康 C轮 150-500人",经验3-5年 本科,“五险一金”,移动端 前端开发 ,[东城区]
美团点评,前端架构师/专家,40k-60k·15薪,消费生活 上市公司 2000人以上,经验5-10年 本科,“大牛团队”,前端开发 ,[朝阳区]
八号地,前端开发工程师,10k-15k,"移动互联网,电商 不需要融资 15-50人",经验1-3年 本科,“年轻团队，氛围积极”,电商 CSS3 jQuery Vue webpack ,[丰台区]
字节跳动,前端开发工程师,25k-50k,文娱丨内容 C轮 2000人以上,经验不限 本科,“福利待遇、发展前景”,移动互联网 移动端 HTML Javascript Hybird ,[中关村]
字节跳动,前端开发实习生,8k-15k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“下午茶,扁平管理,免费三餐,租房补贴”",web前端 ,[东城区]
傲林科技,前端开发工程师,12k-20k·15薪,"人工智能,区块链 不需要融资 150-500人",经验3-5年 本科,“五险一金 年终奖 技术大牛”,Vue Web前端 前端开发 ,[中关村]
猿辅导,前端开发工程师,25k-50k,"移动互联网,教育 D轮及以上 2000人以上",经验3-5年 本科,"“精英团队,独角兽公司,扁平化管理”",前端开发 ,[望京]
会小二网,前端开发工程师,15k-25k,企业服务 B轮 150-500人,经验3-5年 本科,“知名VC，行业领先，精英团队，成长空间”,Web前端 前端开发 Vue ,[四惠]
滴滴,前端开发工程师,20k-40k,汽车丨出行 不需要融资 2000人以上,经验3-5年 本科,“平台稳定”,前端开发 CSS Node.js Vue ,[海淀区]
会小二网,前端开发工程师,15k-25k,企业服务 B轮 150-500人,经验3-5年 本科,"“知名VC,行业领先,精英团队,成长空间”",Web前端 前端开发 Vue ,[朝阳区]
久谦咨询,前端开发工程师,12k-24k,"企业服务,数据服务 未融资 50-150人",经验1-3年 本科,“福利待遇优厚，发展空间大，团队氛围好”,新零售 大数据 Vue HTML5 Javascript CSS ,[建国门]
迦游网络,前端工程师,10k-15k·13薪,"移动互联网,游戏 不需要融资 150-500人",经验1-3年 本科,“租房补助，五险一金，免费晚餐，绩效奖金”,游戏 React Angular ES6 canvas ,[西二旗]
哗啦啦,前端开发工程师,15k-25k,"移动互联网,消费生活 不需要融资 500-2000人",经验3-5年 本科,“带薪年假 专业培训 五险 双休”,前端开发 ,[西直门]
新浪网,前端开发工程师,15k-30k,文娱丨内容 上市公司 2000人以上,经验1-3年 本科,“健身房，免费早餐，免费班车”,前端开发 ,[西北旺]
易车公司,web前端架构师,20k-35k·14薪,"移动互联网,电商 上市公司 2000人以上",经验5-10年 本科,“五险一金”,Vue Web前端 架构师 ,[白石桥]
携程集团,前端架构师,30k-40k·15薪,旅游 上市公司 2000人以上,经验5-10年 本科,“带薪休假 绩效奖金 弹性工时”,电商 旅游 前端开发 Web前端 架构师 ,[大山子]
宏图世展,前端开发工程师,14k-18k,移动互联网 不需要融资 50-150人,经验1-3年 本科,“大咖带队五险一金带薪年假病事假车饭话补”,电商 大数据 前端开发 Vue HTML React ,[朝阳门]
