公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
上海魔戈数字科技有限公司,Unity3D开发工程师,10k-20k,"文娱丨内容,游戏 未融资 150-500人",经验3-5年 本科,“工作氛围好、发展前景佳”,游戏 ,[宝山区]
时光科技,U3D开发工程师,15k-25k,"移动互联网,游戏 上市公司 150-500人",经验3-5年 大专,“福利好，前景好”,游戏 Unity3d ,[静安区]
深圳天支网络科技有限公司,游戏客户端开发,20k-40k,游戏、文娱丨内容 A轮 15-50人,经验1-3年 本科,“创业公司机会多，发展空间大，弹性工作”,游戏 移动端 ,[徐汇区]
森亿智能,后端开发工程师,15k-30k,"数据服务,医疗丨健康 C轮 150-500人",经验3-5年 本科,"“大牛如云,股票期权,15薪,福利好”",C#/.NET Java ,[张江]
傲世堂,u3d前端,18k-30k,游戏 不需要融资 150-500人,经验3-5年 本科,“12天年假+带薪病假+办公环境佳”,移动端 前端开发 Unity3d ,[徐汇区]
厦广科技,开发人员,7k-10k,软件开发 未融资 少于15人,经验1-3年 大专,“人性化共事；临港有宿舍”,企业服务 通信/网络设备 .NET C# 数据库 架构师 ,[浦东新区]
佛氏电脑软件（上海）有限公司,.net程序员,6k-8k·13薪,软件开发 不需要融资 50-150人,经验不限 大专,“专注研发 数字化业务推进创新变革”,软件开发 数据库 C# MySQL ,[莘庄]
垂杨科技,WPF工程师,12k-24k,移动互联网 未融资 15-50人,经验5-10年 本科,“五险一金周末双休法定节假免费零食”,Wpf 后端 C# 软件开发 ,[淞南]
西部证券,研发中心前端软件开发工程师,15k-20k,金融 上市公司 150-500人,经验1-3年 本科,“券商平台；上市公司；绩效奖金”,证券/期货 CSS HTML Vue Angularjs ,[陆家嘴]
西部证券,研发中心后端软件开发工程师,15k-20k,金融 上市公司 150-500人,经验1-3年 本科,“券商平台；上市公司；绩效奖金；”,证券/期货 后端 C#/.NET ,[陆家嘴]
上海宝脉信息技术有限公司,数据库开发工程师,20k-30k,"移动互联网,教育 不需要融资 少于15人",经验3-5年 本科,“工作稳定、宽松、国际化、有吸引力的薪资”,教育 数据库 ,[龙华]
腾讯,27570-高级引擎工程师,50k-80k,社交 上市公司 2000人以上,经验5-10年 本科,"“五险一金,带薪休假,绩效奖金”",游戏 ,[徐汇区]
上海席昌,测试工程师,24k-45k,移动互联网 未融资 150-500人,经验3-5年 本科,“薪资福利待遇好，发展空间大”,移动互联网 互联网金融 ,[黄浦区]
